










Empty,GreedyAgent,61,-95.17048670761655,17
Empty,GreedyAgent,62,-95.16929086463604,17
Empty,GreedyAgent,63,-95.16949220790542,17
Empty,GreedyAgent,64,-95.1684367975586,17
Empty,GreedyAgent,65,-95.16836995641425,17
Empty,GreedyAgent,66,-95.16776396620429,17
Empty,GreedyAgent,67,-95.16767160274301,17
Empty,GreedyAgent,68,-95.16734197835368,17
Empty,GreedyAgent,69,-95.16732700560321,17
Empty,GreedyAgent,70,-95.16712921973892,17
Empty,GreedyAgent,71,-95.16709817503963,17
Empty,GreedyAgent,72,-95.16697248472674,17
Empty,GreedyAgent,73,-95.16698648940212,17
Empty,GreedyAgent,74,-95.1669368391929,17
Empty,GreedyAgent,75,-95.16704993556378,17
Empty,GreedyAgent,76,-95.16708713066687,17
Empty,GreedyAgent,77,-95.16720513571073,17
Empty,GreedyAgent,78,-95.16722870522615,17
Empty,GreedyAgent,79,-95.16739671954362,17
Empty,GreedyAgent,80,-95.1674626739321,17
Empty,GreedyAgent,81,-95.16755887265971,17
Empty,GreedyAgent,82,-95.16761359591938,17
Empty,GreedyAgent,83,-95.1677260794567,17
Empty,GreedyAgent,84,-95.1677598351752,17
Empty,GreedyAgent,85,-95.16791548952537,17
Empty,GreedyAgent,86,-95.16796479580611,17
Empty,GreedyAgent,87,-95.1681218047516,17
Empty,GreedyAgent,88,-95.16818299558862,17
Empty,GreedyAgent,89,-95.16836038970212,17
Empty,GreedyAgent,90,-95.16843163346569,17
Empty,GreedyAgent,91,-95.16856835902517,17
Empty,GreedyAgent,92,-95.16850442806938,17
Empty,GreedyAgent,93,-95.16869468976604,17
Empty,GreedyAgent,94,-94.94318221647504,18
Empty,GreedyAgent,95,-95.16852757012218,17
Empty,GreedyAgent,96,-95.16729042630371,17
Empty,GreedyAgent,97,-95.16732091110676,17
Empty,GreedyAgent,98,-95.16742654324712,17
Empty,GreedyAgent,99,-94.94202204959845,18
Empty,GreedyAgent,100,-95.16688537081109,17
Empty,GreedyAgent,101,-95.16497806283577,17
Empty,GreedyAgent,102,-95.165157104949,17
Empty,GreedyAgent,103,-95.16528490172945,17
Empty,GreedyAgent,104,-95.16350252130485,17
Empty,GreedyAgent,105,-95.16408439737508,17
Empty,GreedyAgent,106,-95.16175064735957,17
Empty,GreedyAgent,107,-95.16237023986945,17
Empty,GreedyAgent,108,-95.16114790059368,17
Empty,GreedyAgent,109,-95.16148903857656,17
Empty,GreedyAgent,110,-95.16097114459573,17
Empty,GreedyAgent,111,-95.16113289093995,17
Empty,GreedyAgent,112,-95.16088450558752,17
Empty,GreedyAgent,113,-95.16099877021855,17
Empty,GreedyAgent,114,-95.16083311539161,17
Empty,GreedyAgent,115,-95.16090308770416,17
Empty,GreedyAgent,116,-95.16077994121493,17
Empty,GreedyAgent,117,-95.16080062016451,17
Empty,GreedyAgent,118,-95.16073837128914,17
Empty,GreedyAgent,119,-95.16076528282561,17
Empty,GreedyAgent,120,-95.16071351910796,17
Empty,GreedyAgent,121,-95.16071853580969,17
Empty,GreedyAgent,122,-95.16064687029613,17
Empty,GreedyAgent,123,-95.16066261341437,17
Empty,GreedyAgent,124,-95.16058466863102,17
Empty,GreedyAgent,125,-95.16058709289545,17
Empty,GreedyAgent,126,-95.16052326769564,17
Empty,GreedyAgent,127,-95.16050996447687,17
Empty,GreedyAgent,128,-95.1604040902366,17
Empty,GreedyAgent,129,-95.16040380363441,17
Empty,GreedyAgent,130,-95.16032741141142,17
Empty,GreedyAgent,131,-95.16031494862588,17
Empty,GreedyAgent,132,-95.16015097505452,17
Empty,GreedyAgent,133,-95.16018158284966,17
Empty,GreedyAgent,134,-95.160058351031,17
Empty,GreedyAgent,135,-95.16000805423569,17
Empty,GreedyAgent,136,-95.15979290602444,17
Empty,GreedyAgent,137,-95.15972494890975,17
Empty,GreedyAgent,138,-95.1593173023673,17
Empty,GreedyAgent,139,-95.15894362832216,17
Empty,GreedyAgent,140,-95.15751088539507,17
Empty,GreedyAgent,141,-95.15731367232047,17
Empty,GreedyAgent,142,-95.15429660579842,17
Empty,GreedyAgent,143,-95.15417993066032,17
Empty,GreedyAgent,144,-95.15119129311421,17
Empty,GreedyAgent,145,-95.15115661550529,17
Empty,GreedyAgent,146,-95.14984961666251,17
Empty,GreedyAgent,147,-95.14897958524907,17
Empty,GreedyAgent,148,-95.14750379575682,17
Empty,GreedyAgent,149,-95.14749218818307,17
Empty,GreedyAgent,150,-95.14656490528664,17
Empty,GreedyAgent,151,-95.14663442309084,17
Empty,GreedyAgent,152,-95.14590451270355,17
Empty,GreedyAgent,153,-95.14598987858218,17
Empty,GreedyAgent,154,-95.14545395111816,17
Empty,GreedyAgent,155,-95.14559252380329,17
Empty,GreedyAgent,156,-95.1450218329093,17
Empty,GreedyAgent,157,-95.14521121336546,17
Empty,GreedyAgent,158,-95.14457454741859,17
Empty,GreedyAgent,159,-95.1447704527919,17
Empty,GreedyAgent,160,-95.14412840457116,17
Empty,GreedyAgent,161,-95.144297124153,17
Empty,GreedyAgent,162,-95.14369576064453,17
Empty,GreedyAgent,163,-95.1438697977781,17
Empty,GreedyAgent,164,-95.14330622015623,17
Empty,GreedyAgent,165,-95.14340717401667,17
Empty,GreedyAgent,166,-95.14291476364578,17
Empty,GreedyAgent,167,-95.14302920053717,17
Empty,GreedyAgent,168,-95.14255645568444,17
Empty,GreedyAgent,169,-95.14268093880361,17
Empty,GreedyAgent,170,-95.14224299506739,17
Empty,GreedyAgent,171,-95.14233253256813,17
Empty,GreedyAgent,172,-95.14190115030294,17
Empty,GreedyAgent,173,-95.14198627625463,17
Empty,GreedyAgent,174,-95.14152281817788,17
Empty,GreedyAgent,175,-95.14162445555435,17
Empty,GreedyAgent,176,-95.14115296672875,17
Empty,GreedyAgent,177,-95.14123282787777,17
Empty,GreedyAgent,178,-95.14077506047265,17
Empty,GreedyAgent,179,-95.140809139093,17
Empty,GreedyAgent,180,-95.14026619200607,17



Empty,EpiGreedyAgent,1,-95.08581653589312,16
Empty,EpiGreedyAgent,2,-96.24175464489728,12
Empty,EpiGreedyAgent,3,-96.24122419910276,12
Empty,EpiGreedyAgent,4,-96.23314185762659,12

Empty,EpiGreedyAgent,1,-97.27522053624585,17
Empty,EpiGreedyAgent,2,-98.42105274803383,13
Empty,EpiGreedyAgent,3,-98.33421731467212,13



Empty,A2CEligibility,1,-95.07720022861515,17
Empty,A2CEligibility,2,-96.24377590098295,12
Empty,A2CEligibility,3,-96.24977651744794,12
Empty,A2CEligibility,4,-96.24404803110038,12
Empty,A2CEligibility,5,-96.24350961568058,12
Empty,A2CEligibility,6,-96.24343245969072,12
Empty,A2CEligibility,7,-96.24348933001484,12
Empty,A2CEligibility,8,-96.24345308402248,12
Empty,A2CEligibility,9,-96.24351063268432,12
Empty,A2CEligibility,10,-96.24340860381442,12
Empty,A2CEligibility,11,-96.24349036287767,12
Empty,A2CEligibility,12,-96.24448419516513,12
Empty,A2CEligibility,13,-96.24461840897114,12
Empty,A2CEligibility,14,-96.24427739259481,12
Empty,A2CEligibility,15,-96.2452309944319,12
Empty,A2CEligibility,16,-95.9567703903334,13
Empty,A2CEligibility,17,-95.95954365986995,13
Empty,A2CEligibility,18,-95.95802736294624,13
Empty,A2CEligibility,19,-95.95726482303996,13
Empty,A2CEligibility,20,-95.95674153491677,13
Empty,A2CEligibility,21,-95.95694940520062,13
Empty,A2CEligibility,22,-95.957752694519,13
Empty,A2CEligibility,23,-95.9569635589057,13
Empty,A2CEligibility,24,-95.95705821739291,13
Empty,A2CEligibility,25,-95.95775520988613,13
Empty,A2CEligibility,26,-95.95571480277145,13
Empty,A2CEligibility,27,-95.95741023306778,13
Empty,A2CEligibility,28,-95.95793912181595,13
Empty,A2CEligibility,29,-96.24651425733506,12
Empty,A2CEligibility,30,-96.24768042269896,12
Empty,A2CEligibility,31,-96.24856734997661,12
Empty,A2CEligibility,32,-96.24661865246547,12
Empty,A2CEligibility,33,-96.24630087551893,12
Empty,A2CEligibility,34,-96.24583803693098,12
Empty,A2CEligibility,35,-96.24599356362552,12
Empty,A2CEligibility,36,-96.24629068523718,12
Empty,A2CEligibility,37,-96.2455340223747,12
Empty,A2CEligibility,38,-96.24682663678082,12
Empty,A2CEligibility,39,-95.95888816363635,13
Empty,A2CEligibility,40,-95.95891387014896,13
Empty,A2CEligibility,41,-95.96348100864185,13
Empty,A2CEligibility,42,-95.9586417940089,13
Empty,A2CEligibility,43,-95.95857363655428,13
Empty,A2CEligibility,44,-95.95823107947888,13
Empty,A2CEligibility,45,-95.95987951591698,13
Empty,A2CEligibility,46,-95.96027818746046,13
Empty,A2CEligibility,47,-95.96593894735837,13
Empty,A2CEligibility,48,-95.664932825486,14
Empty,A2CEligibility,49,-96.19065251023326,27
Empty,A2CEligibility,50,-95.0042903883095,19
Empty,A2CEligibility,51,-95.21018649193243,21
Empty,A2CEligibility,52,-97.36357223146014,20
Empty,A2CEligibility,53,-97.32206972355391,26
Empty,A2CEligibility,54,-95.4670424461864,15
Empty,A2CEligibility,55,-96.2460152271207,12
Empty,A2CEligibility,56,-96.24350255997457,12
Empty,A2CEligibility,57,-96.24345774850447,12
Empty,A2CEligibility,58,-96.24345115280161,12
Empty,A2CEligibility,59,-96.24344945695307,12
Empty,A2CEligibility,60,-96.24344926957657,12
Empty,A2CEligibility,61,-96.24344925997174,12
Empty,A2CEligibility,62,-96.24344824501448,12
Empty,A2CEligibility,63,-96.2434482288156,12
Empty,A2CEligibility,64,-96.24344964939145,12
Empty,A2CEligibility,65,-96.24344791784806,12
Empty,A2CEligibility,66,-96.2434466326077,12
Empty,A2CEligibility,67,-96.2434470766894,12
Empty,A2CEligibility,68,-96.24344483148346,12
Empty,A2CEligibility,69,-96.24344580540496,12
Empty,A2CEligibility,70,-96.24344752081556,12
Empty,A2CEligibility,71,-96.2434524630173,12
Empty,A2CEligibility,72,-96.24344835994583,12
Empty,A2CEligibility,73,-96.2434477883431,12
Empty,A2CEligibility,74,-96.2434461798724,12
Empty,A2CEligibility,75,-96.24344808437573,12
Empty,A2CEligibility,76,-96.24344738311864,12
Empty,A2CEligibility,77,-96.24344713167108,12
Empty,A2CEligibility,78,-96.24344785354353,12
Empty,A2CEligibility,79,-96.2434475018647,12
Empty,A2CEligibility,80,-96.24344765429552,12
Empty,A2CEligibility,81,-96.24344594819479,12
Empty,A2CEligibility,82,-96.24344541620695,12
Empty,A2CEligibility,83,-96.2434467235826,12
Empty,A2CEligibility,84,-96.24344514510905,12
Empty,A2CEligibility,85,-96.24344514324038,12
Empty,A2CEligibility,86,-96.24344723643718,12

Empty,A2CEligibility,1,-86.09277661169834,23
Empty,A2CEligibility,2,-98.03347839231732,15
Empty,A2CEligibility,3,-97.16081694659978,17
Empty,A2CEligibility,4,-97.89673785444639,15
Empty,A2CEligibility,5,-97.72307140480449,16
Empty,A2CEligibility,6,-97.42816815237721,18
Empty,A2CEligibility,7,-94.43029917512251,30
Empty,A2CEligibility,8,-96.12362340935161,12
Empty,A2CEligibility,9,-96.17579041831272,12
Empty,A2CEligibility,10,-96.17444820162748,12
Empty,A2CEligibility,11,-96.17402695408826,12
Empty,A2CEligibility,12,-96.15368610256037,12
Empty,A2CEligibility,13,-96.16008420900222,12
Empty,A2CEligibility,14,-96.16990927816533,12
Empty,A2CEligibility,15,-96.15693028928067,12
Empty,A2CEligibility,16,-96.17821061418272,12
Empty,A2CEligibility,17,-96.18074759997465,12
Empty,A2CEligibility,18,-96.18138532481223,12
Empty,A2CEligibility,19,-96.18155055896092,12
Empty,A2CEligibility,20,-96.18154458313305,12
Empty,A2CEligibility,21,-96.18140307635151,12
Empty,A2CEligibility,22,-96.18141530705736,12
Empty,A2CEligibility,23,-96.18145152451197,12
Empty,A2CEligibility,24,-96.18146811894051,12
Empty,A2CEligibility,25,-96.1814667307257,12
Empty,A2CEligibility,26,-96.18146526359254,12
Empty,A2CEligibility,27,-96.18146291577862,12
Empty,A2CEligibility,28,-96.1814614878922,12
Empty,A2CEligibility,29,-96.1814617079089,12
Empty,A2CEligibility,30,-96.18146211751399,12

Empty,A2CAgent,1,-95.68836176712176,26
Empty,A2CAgent,2,-98.1829107226311,17
Empty,A2CAgent,3,-95.14123660863783,16
Empty,A2CAgent,4,-96.30658254861748,12
Empty,A2CAgent,5,-95.95363941285835,14
Empty,A2CAgent,6,-96.08529172676295,14
Empty,A2CAgent,7,-95.98816448954472,14
Empty,A2CAgent,8,-96.33152218363571,12
Empty,A2CAgent,9,-96.30013430083574,12
Empty,A2CAgent,10,-96.2927122998911,12
Empty,A2CAgent,11,-96.28772603318896,12
Empty,A2CAgent,12,-96.28739379149849,12
Empty,A2CAgent,13,-96.28763700310678,12
Empty,A2CAgent,14,-96.29019144485913,12
Empty,A2CAgent,15,-96.29214462168665,12
Empty,A2CAgent,16,-96.28688707978884,12
Empty,A2CAgent,17,-96.28693589647723,12
